 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3190	 Glutamate receptor ionotropic, AMPA 4 
 2 	 CHEMBL4698	 Malonyl-CoA decarboxylase 
 3 	 CHEMBL268	 Cathepsin K 
 4 	 CHEMBL4282	 Serine/threonine-protein kinase AKT 
 5 	 CHEMBL1075322	 G-protein coupled receptor 55 
 6 	 CHEMBL1882	 Neuronal acetylcholine receptor protein alpha-4 subunit 
 7 	 CHEMBL3068	 Neuronal acetylcholine receptor subunit alpha-3 
 8 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 9 	 CHEMBL3199	 Acetylcholinesterase 
 10 	 CHEMBL3403	 Butyrylcholinesterase 
 11 	 CHEMBL338	 Dopamine transporter 
 12 	 CHEMBL6007	 Transient receptor potential cation channel subfamily A member 1 
 13 	 CHEMBL222	 Norepinephrine transporter 
 14 	 CHEMBL238	 Dopamine transporter 
 15 	 CHEMBL283	 Matrix metalloproteinase 3 
 16 	 CHEMBL332	 Matrix metalloproteinase-1 
 17 	 CHEMBL4124	 Histamine H3 receptor 
 18 	 CHEMBL228	 Serotonin transporter 
 19 	 CHEMBL1808	 Angiotensin-converting enzyme 
 20 	 CHEMBL3192	 Histone deacetylase 8 
