 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1978	 Cytochrome P450 19A1 
 2 	 CHEMBL4072	 Cathepsin B 
 3 	 CHEMBL2039	 Monoamine oxidase B 
 4 	 CHEMBL206	 Estrogen receptor alpha 
 5 	 CHEMBL242	 Estrogen receptor beta 
 6 	 CHEMBL4426	 Phospholipase A2 group 1B 
 7 	 CHEMBL2072	 Sodium channel protein type IV alpha subunit 
 8 	 CHEMBL313	 Serotonin transporter 
 9 	 CHEMBL338	 Dopamine transporter 
 10 	 CHEMBL3048	 Nitric-oxide synthase, brain 
 11 	 CHEMBL2487	 Beta amyloid A4 protein 
 12 	 CHEMBL1878	 Calcium sensing receptor 
 13 	 CHEMBL5840	 Fatty acid desaturase 1 
 14 	 CHEMBL3833	 Trace amine-associated receptor 1 
 15 	 CHEMBL1983	 Serotonin 1d (5-HT1d) receptor 
 16 	 CHEMBL225	 Serotonin 2c (5-HT2c) receptor 
 17 	 CHEMBL322	 Serotonin 2a (5-HT2a) receptor 
 18 	 CHEMBL324	 Serotonin 2c (5-HT2c) receptor 
 19 	 CHEMBL284	 Dipeptidyl peptidase IV 
 20 	 CHEMBL226	 Adenosine A1 receptor 
