 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3250	 Lysophosphatidic acid receptor Edg-7 
 2 	 CHEMBL3724	 Lysophosphatidic acid receptor Edg-4 
 3 	 CHEMBL3819	 Lysophosphatidic acid receptor Edg-2 
 4 	 CHEMBL5968	 Lysophosphatidic acid receptor 4 
 5 	 CHEMBL3562166	 Putative P2Y purinoceptor 10 
 6 	 CHEMBL3562167	 Probable G-protein coupled receptor 174 
 7 	 CHEMBL3691	 Autotaxin 
 8 	 CHEMBL4794	 Vanilloid receptor 
 9 	 CHEMBL5700	 Lysophosphatidic acid receptor 5 
 10 	 CHEMBL3562165	 Probable G-protein coupled receptor 34 
 11 	 CHEMBL3571	 Cannabinoid CB1 receptor 
 12 	 CHEMBL2274	 Sphingosine 1-phosphate receptor Edg-8 
 13 	 CHEMBL2955	 Sphingosine 1-phosphate receptor Edg-5 
 14 	 CHEMBL3230	 Sphingosine 1-phosphate receptor Edg-6 
 15 	 CHEMBL3892	 Sphingosine 1-phosphate receptor Edg-3 
 16 	 CHEMBL4333	 Sphingosine 1-phosphate receptor Edg-1 
 17 	 CHEMBL299	 Protein kinase C alpha 
 18 	 CHEMBL2753	 GABA-B receptor 1 
 19 	 CHEMBL283	 Matrix metalloproteinase 3 
 20 	 CHEMBL332	 Matrix metalloproteinase-1 
