 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1293229	 Nuclear receptor subfamily 4 group A member 1 
 2 	 CHEMBL1795093	 Apoptotic protease-activating factor 1 
 3 	 CHEMBL1993	 DNA (cytosine-5)-methyltransferase 1 
 4 	 CHEMBL4361	 Induced myeloid leukemia cell differentiation protein Mcl-1 
 5 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 6 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 7 	 CHEMBL3402	 Alkaline phosphatase placental-like 
 8 	 CHEMBL6114	 Phospholipase A-2-activating protein 
 9 	 CHEMBL214	 Serotonin 1a (5-HT1a) receptor 
 10 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
 11 	 CHEMBL3155	 Serotonin 7 (5-HT7) receptor 
 12 	 CHEMBL4317	 Serotonin 4 (5-HT4) receptor 
 13 	 CHEMBL2625	 Angiotensin-converting enzyme 
 14 	 CHEMBL2382	 Calpain 2 
 15 	 CHEMBL3891	 Calpain 1 
 16 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 17 	 CHEMBL3105	 Poly [ADP-ribose] polymerase-1 
 18 	 CHEMBL1293258	 Mothers against decapentaplegic homolog 3 
 19 	 CHEMBL313	 Serotonin transporter 
 20 	 CHEMBL338	 Dopamine transporter 
