 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 2 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 3 	 CHEMBL3457	 Kynurenine 3-monooxygenase 
 4 	 CHEMBL5137	 Metabotropic glutamate receptor 2 
 5 	 CHEMBL3594	 Carbonic anhydrase IX 
 6 	 CHEMBL3242	 Carbonic anhydrase XII 
 7 	 CHEMBL4421	 HM74 nicotinic acid GPCR 
 8 	 CHEMBL261	 Carbonic anhydrase I 
 9 	 CHEMBL205	 Carbonic anhydrase II 
 10 	 CHEMBL333	 Matrix metalloproteinase-2 
 11 	 CHEMBL2888	 Metabotropic glutamate receptor 3 
 12 	 CHEMBL2851	 Metabotropic glutamate receptor 2 
 13 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 14 	 CHEMBL2163175	 Gamma-butyrobetaine dioxygenase 
 15 	 CHEMBL2326	 Carbonic anhydrase VII 
 16 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 17 	 CHEMBL4573	 Metabotropic glutamate receptor 6 
 18 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 19 	 CHEMBL3190	 Glutamate receptor ionotropic, AMPA 4 
 20 	 CHEMBL1808	 Angiotensin-converting enzyme 
