 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1250375	 NADPH oxidase 4 
 2 	 CHEMBL1795098	 Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1 
 3 	 CHEMBL1871	 Androgen Receptor 
 4 	 CHEMBL1929	 Xanthine dehydrogenase 
 5 	 CHEMBL1974	 Tyrosine-protein kinase receptor FLT3 
 6 	 CHEMBL205	 Carbonic anhydrase II 
 7 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 8 	 CHEMBL2231	 Cytochrome P450 1A1 
 9 	 CHEMBL2326	 Carbonic anhydrase VII 
 10 	 CHEMBL2622	 Aldose reductase 
 11 	 CHEMBL2789	 Estradiol 17-beta-dehydrogenase 2 
 12 	 CHEMBL3004	 Multidrug resistance-associated protein 1 
 13 	 CHEMBL3181	 Estradiol 17-beta-dehydrogenase 1 
 14 	 CHEMBL3201	 Aryl hydrocarbon receptor 
 15 	 CHEMBL3242	 Carbonic anhydrase XII 
 16 	 CHEMBL3356	 Cytochrome P450 1A2 
 17 	 CHEMBL3397	 Cytochrome P450 2C9 
 18 	 CHEMBL3429	 Estrogen-related receptor alpha 
 19 	 CHEMBL4302	 P-glycoprotein 1 
 20 	 CHEMBL4878	 Cytochrome P450 1B1 
