 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL318	 Adenosine A1 receptor 
 2 	 CHEMBL302	 Adenosine A2a receptor 
 3 	 CHEMBL256	 Adenosine A3 receptor 
 4 	 CHEMBL2883	 Thymidine kinase, cytosolic 
 5 	 CHEMBL4338	 Purine nucleoside phosphorylase 
 6 	 CHEMBL226	 Adenosine A1 receptor 
 7 	 CHEMBL251	 Adenosine A2a receptor 
 8 	 CHEMBL1910	 Adenosine deaminase 
 9 	 CHEMBL2664	 Adenosylhomocysteinase 
 10 	 CHEMBL3360	 Adenosine A3 receptor 
 11 	 CHEMBL255	 Adenosine A2b receptor 
 12 	 CHEMBL2880	 Adenylate cyclase type V 
 13 	 CHEMBL2325	 G protein-coupled receptor 80 
 14 	 CHEMBL308	 Cyclin-dependent kinase 1 
 15 	 CHEMBL3589	 Adenosine kinase 
 16 	 CHEMBL3759	 Histamine H4 receptor 
 17 	 CHEMBL5443	 Cell division cycle 7-related protein kinase 
 18 	 CHEMBL301	 Cyclin-dependent kinase 2 
 19 	 CHEMBL4502	 Cytidine deaminase 
 20 	 CHEMBL3594	 Carbonic anhydrase IX 
