 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2778	 Ileal bile acid transporter 
 2 	 CHEMBL5409	 G-protein coupled bile acid receptor 1 
 3 	 CHEMBL1795098	 Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1 
 4 	 CHEMBL1977	 Vitamin D receptor 
 5 	 CHEMBL2047	 Bile acid receptor FXR 
 6 	 CHEMBL4343	 DNA polymerase beta 
 7 	 CHEMBL5983	 Aldo-keto reductase family 1 member B10 
 8 	 CHEMBL205	 Carbonic anhydrase II 
 9 	 CHEMBL261	 Carbonic anhydrase I 
 10 	 CHEMBL5287	 Bile acid transporter 
 11 	 CHEMBL1697668	 Solute carrier organic anion transporter family member 1B1 
 12 	 CHEMBL1743121	 Solute carrier organic anion transporter family member 1B3 
 13 	 CHEMBL2068	 Ephrin type-A receptor 2 
 14 	 CHEMBL6020	 Bile salt export pump 
 15 	 CHEMBL2808	 LXR-alpha 
 16 	 CHEMBL3290	 Ephrin type-B receptor 2 
 17 	 CHEMBL3987	 Ephrin type-A receptor 5 
 18 	 CHEMBL3988	 Ephrin type-A receptor 4 
 19 	 CHEMBL4134	 Ephrin type-A receptor 8 
 20 	 CHEMBL4526	 Ephrin type-A receptor 6 
