 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3305	 Testis-specific androgen-binding protein 
 2 	 CHEMBL3587	 Dual specificity mitogen-activated protein kinase kinase 1 
 3 	 CHEMBL206	 Estrogen receptor alpha 
 4 	 CHEMBL242	 Estrogen receptor beta 
 5 	 CHEMBL340	 Cytochrome P450 3A4 
 6 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 7 	 CHEMBL265	 Dopamine D1 receptor 
 8 	 CHEMBL339	 Dopamine D2 receptor 
 9 	 CHEMBL2034	 Glucocorticoid receptor 
 10 	 CHEMBL1697668	 Solute carrier organic anion transporter family member 1B1 
 11 	 CHEMBL1743121	 Solute carrier organic anion transporter family member 1B3 
 12 	 CHEMBL205	 Carbonic anhydrase II 
 13 	 CHEMBL2326	 Carbonic anhydrase VII 
 14 	 CHEMBL261	 Carbonic anhydrase I 
 15 	 CHEMBL2885	 Carbonic anhydrase III 
 16 	 CHEMBL3025	 Carbonic anhydrase VI 
 17 	 CHEMBL3242	 Carbonic anhydrase XII 
 18 	 CHEMBL3397	 Cytochrome P450 2C9 
 19 	 CHEMBL3729	 Carbonic anhydrase IV 
 20 	 CHEMBL3912	 Carbonic anhydrase XIII 
