 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1743125	 Solute carrier family 15 member 2 
 2 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 3 	 CHEMBL2721	 Excitatory amino acid transporter 3 
 4 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 5 	 CHEMBL3607	 Glutamate receptor ionotropic kainate 2 
 6 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 7 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 8 	 CHEMBL4573	 Metabotropic glutamate receptor 6 
 9 	 CHEMBL5137	 Metabotropic glutamate receptor 2 
 10 	 CHEMBL4618	 Leukotriene A4 hydrolase 
 11 	 CHEMBL3439	 Aminopeptidase A 
 12 	 CHEMBL4973	 Excitatory amino acid transporter 2 
 13 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 14 	 CHEMBL2718	 Metabotropic glutamate receptor 8 
 15 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 16 	 CHEMBL2851	 Metabotropic glutamate receptor 2 
 17 	 CHEMBL2888	 Metabotropic glutamate receptor 3 
 18 	 CHEMBL3067	 Metabotropic glutamate receptor 3 
 19 	 CHEMBL3227	 Metabotropic glutamate receptor 5 
 20 	 CHEMBL3228	 Metabotropic glutamate receptor 8 
