 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1900	 Aldose reductase 
 2 	 CHEMBL3401	 Pregnane X receptor 
 3 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 4 	 CHEMBL1865	 Histone deacetylase 6 
 5 	 CHEMBL1937	 Histone deacetylase 2 
 6 	 CHEMBL325	 Histone deacetylase 1 
 7 	 CHEMBL3511	 Ornithine decarboxylase 
 8 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 9 	 CHEMBL1903	 GABA transporter 1 
 10 	 CHEMBL296	 GABA receptor gamma-1 subunit 
 11 	 CHEMBL341	 GABA receptor alpha-2 subunit 
 12 	 CHEMBL3561	 GABA receptor rho-1 subunit 
 13 	 CHEMBL4054	 GABA transporter 1 
 14 	 CHEMBL2753	 GABA-B receptor 1 
 15 	 CHEMBL205	 Carbonic anhydrase II 
 16 	 CHEMBL1829	 Histone deacetylase 3 
 17 	 CHEMBL261	 Carbonic anhydrase I 
 18 	 CHEMBL3594	 Carbonic anhydrase IX 
 19 	 CHEMBL3965	 Leucine aminopeptidase 
 20 	 CHEMBL3242	 Carbonic anhydrase XII 
