 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL261	 Carbonic anhydrase I 
 2 	 CHEMBL5409	 G-protein coupled bile acid receptor 1 
 3 	 CHEMBL205	 Carbonic anhydrase II 
 4 	 CHEMBL2047	 Bile acid receptor FXR 
 5 	 CHEMBL5287	 Bile acid transporter 
 6 	 CHEMBL2778	 Ileal bile acid transporter 
 7 	 CHEMBL2027	 Niemann-Pick C1-like protein 1 
 8 	 CHEMBL1697668	 Solute carrier organic anion transporter family member 1B1 
 9 	 CHEMBL1871	 Androgen Receptor 
 10 	 CHEMBL1743121	 Solute carrier organic anion transporter family member 1B3 
 11 	 CHEMBL1856	 Steroid 5-alpha-reductase 2 
 12 	 CHEMBL335	 Protein-tyrosine phosphatase 1B 
 13 	 CHEMBL3004	 Multidrug resistance-associated protein 1 
 14 	 CHEMBL3247	 HMG-CoA reductase 
 15 	 CHEMBL3746	 11-beta-hydroxysteroid dehydrogenase 2 
 16 	 CHEMBL6020	 Bile salt export pump 
 17 	 CHEMBL3072	 Androgen Receptor 
 18 	 CHEMBL1977	 Vitamin D receptor 
 19 	 CHEMBL1787	 Steroid 5-alpha-reductase 1 
 20 	 CHEMBL1865	 Histone deacetylase 6 
