 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL205	 Carbonic anhydrase II 
 2 	 CHEMBL261	 Carbonic anhydrase I 
 3 	 CHEMBL1871	 Androgen Receptor 
 4 	 CHEMBL2535	 Glucose transporter 
 5 	 CHEMBL2842	 Serine/threonine-protein kinase mTOR 
 6 	 CHEMBL4005	 PI3-kinase p110-alpha subunit 
 7 	 CHEMBL2938	 Protein kinase C gamma 
 8 	 CHEMBL299	 Protein kinase C alpha 
 9 	 CHEMBL2996	 Protein kinase C delta 
 10 	 CHEMBL3045	 Protein kinase C beta 
 11 	 CHEMBL3582	 Protein kinase C epsilon 
 12 	 CHEMBL3616	 Protein kinase C eta 
 13 	 CHEMBL3920	 Protein kinase C theta 
 14 	 CHEMBL2778	 Ileal bile acid transporter 
 15 	 CHEMBL2034	 Glucocorticoid receptor 
 16 	 CHEMBL3368	 Glucocorticoid receptor 
 17 	 CHEMBL2063	 Ceramide glucosyltransferase 
 18 	 CHEMBL2179	 Beta-glucocerebrosidase 
 19 	 CHEMBL3761	 Beta-glucosidase 
 20 	 CHEMBL5102	 Vanilloid receptor 
