 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 2 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 3 	 CHEMBL284	 Dipeptidyl peptidase IV 
 4 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 5 	 CHEMBL4653	 Dipeptidyl peptidase IV 
 6 	 CHEMBL4657	 Dipeptidyl peptidase VIII 
 7 	 CHEMBL4793	 Dipeptidyl peptidase IX 
 8 	 CHEMBL1903	 GABA transporter 1 
 9 	 CHEMBL256	 Adenosine A3 receptor 
 10 	 CHEMBL4054	 GABA transporter 1 
 11 	 CHEMBL310	 Glutamate [NMDA] receptor subunit epsilon 1 
 12 	 CHEMBL2851	 Metabotropic glutamate receptor 2 
 13 	 CHEMBL2888	 Metabotropic glutamate receptor 3 
 14 	 CHEMBL3067	 Metabotropic glutamate receptor 3 
 15 	 CHEMBL5137	 Metabotropic glutamate receptor 2 
 16 	 CHEMBL1833	 Serotonin 2b (5-HT2b) receptor 
 17 	 CHEMBL225	 Serotonin 2c (5-HT2c) receptor 
 18 	 CHEMBL1287623	 Lethal(3)malignant brain tumor-like protein 3 
 19 	 CHEMBL1287625	 MBT domain-containing protein 1 
 20 	 CHEMBL2252	 Dipeptidyl peptidase I 
