 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL5137	 Metabotropic glutamate receptor 2 
 2 	 CHEMBL2888	 Metabotropic glutamate receptor 3 
 3 	 CHEMBL2851	 Metabotropic glutamate receptor 2 
 4 	 CHEMBL4573	 Metabotropic glutamate receptor 6 
 5 	 CHEMBL3067	 Metabotropic glutamate receptor 3 
 6 	 CHEMBL1900	 Aldose reductase 
 7 	 CHEMBL4176	 Alpha-L-fucosidase I 
 8 	 CHEMBL3228	 Metabotropic glutamate receptor 8 
 9 	 CHEMBL2625	 Angiotensin-converting enzyme 
 10 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 11 	 CHEMBL3114	 Sucrase-isomaltase 
 12 	 CHEMBL3772	 Metabotropic glutamate receptor 1 
 13 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 14 	 CHEMBL1808	 Angiotensin-converting enzyme 
 15 	 CHEMBL2718	 Metabotropic glutamate receptor 8 
 16 	 CHEMBL3594	 Carbonic anhydrase IX 
 17 	 CHEMBL2179	 Beta-glucocerebrosidase 
 18 	 CHEMBL2736	 Metabotropic glutamate receptor 4 
 19 	 CHEMBL333	 Matrix metalloproteinase-2 
 20 	 CHEMBL3842	 Metabotropic glutamate receptor 6 
