 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 2 	 CHEMBL3979	 Peroxisome proliferator-activated receptor delta 
 3 	 CHEMBL4163	 Toll-like receptor 2 
 4 	 CHEMBL1641347	 Solute carrier family 22 member 6 
 5 	 CHEMBL1641348	 Solute carrier family 22 member 8 
 6 	 CHEMBL2083	 Fatty acid binding protein adipocyte 
 7 	 CHEMBL3344	 Fatty acid binding protein muscle 
 8 	 CHEMBL3674	 Fatty acid binding protein epidermal 
 9 	 CHEMBL2219	 Protein-tyrosine phosphatase LC-PTP 
 10 	 CHEMBL2243	 Anandamide amidohydrolase 
 11 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 12 	 CHEMBL2916	 Telomerase reverse transcriptase 
 13 	 CHEMBL5738	 Fatty acid-binding protein, liver 
 14 	 CHEMBL402	 HMG-CoA reductase 
 15 	 CHEMBL1781	 DNA topoisomerase I 
 16 	 CHEMBL2265	 Acyl coenzyme A:cholesterol acyltransferase 
 17 	 CHEMBL3180	 Carboxylesterase 2 
 18 	 CHEMBL4422	 Free fatty acid receptor 1 
 19 	 CHEMBL5339	 G-protein coupled receptor 120 
 20 	 CHEMBL1628461	 Oxoeicosanoid receptor 1 
