 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2123	 Pyrimidinergic receptor P2Y4 
 2 	 CHEMBL4398	 Purinergic receptor P2Y2 
 3 	 CHEMBL4518	 Purinergic receptor P2Y14 
 4 	 CHEMBL205	 Carbonic anhydrase II 
 5 	 CHEMBL261	 Carbonic anhydrase I 
 6 	 CHEMBL3242	 Carbonic anhydrase XII 
 7 	 CHEMBL3594	 Carbonic anhydrase IX 
 8 	 CHEMBL2804	 Inositol 1,4,5-trisphosphate receptor type 1 
 9 	 CHEMBL4714	 Pyrimidinergic receptor P2Y6 
 10 	 CHEMBL1952	 Thymidylate synthase 
 11 	 CHEMBL2360	 Hypoxanthine-guanine phosphoribosyltransferase 
 12 	 CHEMBL226	 Adenosine A1 receptor 
 13 	 CHEMBL267	 Tyrosine-protein kinase SRC 
 14 	 CHEMBL3975	 Fructose-1,6-bisphosphatase 
 15 	 CHEMBL4315	 Purinergic receptor P2Y1 
 16 	 CHEMBL2002	 Inosine-5'-monophosphate dehydrogenase 2 
 17 	 CHEMBL3691	 Autotaxin 
 18 	 CHEMBL3724	 Lysophosphatidic acid receptor Edg-4 
 19 	 CHEMBL4595	 Lysophosphatidic acid receptor Edg-2 
 20 	 CHEMBL2518	 AICAR transformylase 
