 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL5485	 D-amino-acid oxidase 
 2 	 CHEMBL287	 Sigma opioid receptor 
 3 	 CHEMBL4176	 Alpha-L-fucosidase I 
 4 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 5 	 CHEMBL3437	 Amine oxidase, copper containing 
 6 	 CHEMBL1865	 Histone deacetylase 6 
 7 	 CHEMBL3192	 Histone deacetylase 8 
 8 	 CHEMBL401	 Glutamate [NMDA] receptor subunit epsilon 3 
 9 	 CHEMBL3106	 Thymidine phosphorylase 
 10 	 CHEMBL1741179	 Probable DNA dC-&gt;dU-editing enzyme APOBEC-3A 
 11 	 CHEMBL1741217	 DNA dC-&gt;dU-editing enzyme APOBEC-3G 
 12 	 CHEMBL205	 Carbonic anhydrase II 
 13 	 CHEMBL3242	 Carbonic anhydrase XII 
 14 	 CHEMBL3969	 Carbonic anhydrase VB 
 15 	 CHEMBL1914	 Butyrylcholinesterase 
 16 	 CHEMBL220	 Acetylcholinesterase 
 17 	 CHEMBL4801	 Caspase-1 
 18 	 CHEMBL2885	 Carbonic anhydrase III 
 19 	 CHEMBL4789	 Carbonic anhydrase VA 
 20 	 CHEMBL3568	 Nitric-oxide synthase, brain 
