 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3305	 Testis-specific androgen-binding protein 
 2 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 3 	 CHEMBL2581	 Cathepsin D 
 4 	 CHEMBL340	 Cytochrome P450 3A4 
 5 	 CHEMBL4822	 Beta-secretase 1 
 6 	 CHEMBL2034	 Glucocorticoid receptor 
 7 	 CHEMBL206	 Estrogen receptor alpha 
 8 	 CHEMBL208	 Progesterone receptor 
 9 	 CHEMBL242	 Estrogen receptor beta 
 10 	 CHEMBL2275	 Sorbitol dehydrogenase 
 11 	 CHEMBL1871	 Androgen Receptor 
 12 	 CHEMBL3587	 Dual specificity mitogen-activated protein kinase kinase 1 
 13 	 CHEMBL286	 Renin 
 14 	 CHEMBL2391	 11-beta-hydroxysteroid dehydrogenase 1 
 15 	 CHEMBL4235	 11-beta-hydroxysteroid dehydrogenase 1 
 16 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 17 	 CHEMBL325	 Histone deacetylase 1 
 18 	 CHEMBL5888	 Mitogen-activated protein kinase kinase kinase 14 
 19 	 CHEMBL3194	 Transthyretin 
 20 	 CHEMBL299	 Protein kinase C alpha 
