 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4282	 Serine/threonine-protein kinase AKT 
 2 	 CHEMBL218	 Cannabinoid CB1 receptor 
 3 	 CHEMBL1914	 Butyrylcholinesterase 
 4 	 CHEMBL220	 Acetylcholinesterase 
 5 	 CHEMBL248	 Leukocyte elastase 
 6 	 CHEMBL250	 Platelet activating factor receptor 
 7 	 CHEMBL299	 Protein kinase C alpha 
 8 	 CHEMBL2996	 Protein kinase C delta 
 9 	 CHEMBL3920	 Protein kinase C theta 
 10 	 CHEMBL3474	 Phospholipase A2 group IIA 
 11 	 CHEMBL4323	 Phospholipase A2 group V 
 12 	 CHEMBL4342	 Group X secretory phospholipase A2 
 13 	 CHEMBL3250	 Lysophosphatidic acid receptor Edg-7 
 14 	 CHEMBL1828	 DNA polymerase alpha subunit 
 15 	 CHEMBL2392	 DNA polymerase beta 
 16 	 CHEMBL211	 Muscarinic acetylcholine receptor M2 
 17 	 CHEMBL3582	 Protein kinase C epsilon 
 18 	 CHEMBL4163	 Toll-like receptor 2 
 19 	 CHEMBL5545	 Sn1-specific diacylglycerol lipase alpha 
 20 	 CHEMBL3229	 Anandamide amidohydrolase 
