 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4422	 Free fatty acid receptor 1 
 2 	 CHEMBL205	 Carbonic anhydrase II 
 3 	 CHEMBL261	 Carbonic anhydrase I 
 4 	 CHEMBL5339	 G-protein coupled receptor 120 
 5 	 CHEMBL1937	 Histone deacetylase 2 
 6 	 CHEMBL3192	 Histone deacetylase 8 
 7 	 CHEMBL206	 Estrogen receptor alpha 
 8 	 CHEMBL242	 Estrogen receptor beta 
 9 	 CHEMBL4794	 Vanilloid receptor 
 10 	 CHEMBL3816	 Cytosolic phospholipase A2 
 11 	 CHEMBL2231	 Cytochrome P450 1A1 
 12 	 CHEMBL3335	 Cytochrome P450 2B1 
 13 	 CHEMBL3911	 Leukotriene B4 receptor 1 
 14 	 CHEMBL3047	 Hypoxia-inducible factor prolyl 4-hydroxylase 
 15 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 16 	 CHEMBL2609	 NAALADase II 
 17 	 CHEMBL1835	 Thromboxane-A synthase 
 18 	 CHEMBL1856	 Steroid 5-alpha-reductase 2 
 19 	 CHEMBL4393	 Matrix metalloproteinase 12 
 20 	 CHEMBL4068	 Chymase 
