 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL5857	 Trace amine-associated receptor 1 
 2 	 CHEMBL338	 Dopamine transporter 
 3 	 CHEMBL265	 Dopamine D1 receptor 
 4 	 CHEMBL339	 Dopamine D2 receptor 
 5 	 CHEMBL304	 Norepinephrine transporter 
 6 	 CHEMBL323	 Serotonin 2b (5-HT2b) receptor 
 7 	 CHEMBL3242	 Carbonic anhydrase XII 
 8 	 CHEMBL324	 Serotonin 2c (5-HT2c) receptor 
 9 	 CHEMBL313	 Serotonin transporter 
 10 	 CHEMBL224	 Serotonin 2a (5-HT2a) receptor 
 11 	 CHEMBL3510	 Carbonic anhydrase XIV 
 12 	 CHEMBL2326	 Carbonic anhydrase VII 
 13 	 CHEMBL3594	 Carbonic anhydrase IX 
 14 	 CHEMBL322	 Serotonin 2a (5-HT2a) receptor 
 15 	 CHEMBL217	 Dopamine D2 receptor 
 16 	 CHEMBL261	 Carbonic anhydrase I 
 17 	 CHEMBL203	 Epidermal growth factor receptor erbB1 
 18 	 CHEMBL205	 Carbonic anhydrase II 
 19 	 CHEMBL225	 Serotonin 2c (5-HT2c) receptor 
 20 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
