 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL253	 Cannabinoid CB2 receptor 
 2 	 CHEMBL248	 Leukocyte elastase 
 3 	 CHEMBL3571	 Cannabinoid CB1 receptor 
 4 	 CHEMBL5071	 G protein-coupled receptor 44 
 5 	 CHEMBL1946	 Melatonin receptor 1B 
 6 	 CHEMBL3474	 Phospholipase A2 group IIA 
 7 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 8 	 CHEMBL4361	 Induced myeloid leukemia cell differentiation protein Mcl-1 
 9 	 CHEMBL1945	 Melatonin receptor 1A 
 10 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 11 	 CHEMBL2993	 Monoamine oxidase B 
 12 	 CHEMBL2039	 Monoamine oxidase B 
 13 	 CHEMBL249	 Neurokinin 1 receptor 
 14 	 CHEMBL218	 Cannabinoid CB1 receptor 
 15 	 CHEMBL4552	 Peripheral-type benzodiazepine receptor 
 16 	 CHEMBL3358	 Monoamine oxidase A 
 17 	 CHEMBL230	 Cyclooxygenase-2 
 18 	 CHEMBL338	 Dopamine transporter 
 19 	 CHEMBL1741213	 Sentrin-specific protease 7 
 20 	 CHEMBL3371	 Serotonin 6 (5-HT6) receptor 
