 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL285	 Acyl coenzyme A:cholesterol acyltransferase 1 
 2 	 CHEMBL4302	 P-glycoprotein 1 
 3 	 CHEMBL4235	 11-beta-hydroxysteroid dehydrogenase 1 
 4 	 CHEMBL2047	 Bile acid receptor FXR 
 5 	 CHEMBL5658	 Prostaglandin E synthase 
 6 	 CHEMBL5409	 G-protein coupled bile acid receptor 1 
 7 	 CHEMBL335	 Protein-tyrosine phosphatase 1B 
 8 	 CHEMBL3253	 Serum albumin 
 9 	 CHEMBL4343	 DNA polymerase beta 
 10 	 CHEMBL5983	 Aldo-keto reductase family 1 member B10 
 11 	 CHEMBL2808	 LXR-alpha 
 12 	 CHEMBL3262	 Lanosterol synthase 
 13 	 CHEMBL1806	 DNA topoisomerase II alpha 
 14 	 CHEMBL2392	 DNA polymerase beta 
 15 	 CHEMBL3807	 T-cell protein-tyrosine phosphatase 
 16 	 CHEMBL4426	 Phospholipase A2 group 1B 
 17 	 CHEMBL4804	 Dual specificity phosphatase Cdc25B 
 18 	 CHEMBL3815	 Squalene synthetase 
 19 	 CHEMBL230	 Cyclooxygenase-2 
 20 	 CHEMBL2625	 Angiotensin-converting enzyme 
