 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1869	 Ornithine decarboxylase 
 2 	 CHEMBL3891	 Calpain 1 
 3 	 CHEMBL4072	 Cathepsin B 
 4 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 5 	 CHEMBL5098	 Glutamate carboxypeptidase II 
 6 	 CHEMBL1777665	 Solute carrier family 22 member 6 
 7 	 CHEMBL1743125	 Solute carrier family 15 member 2 
 8 	 CHEMBL1293222	 Nucleotide-binding oligomerization domain-containing protein 1 
 9 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 10 	 CHEMBL205	 Carbonic anhydrase II 
 11 	 CHEMBL261	 Carbonic anhydrase I 
 12 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 13 	 CHEMBL4227	 Lipoxin A4 receptor 
 14 	 CHEMBL3242	 Carbonic anhydrase XII 
 15 	 CHEMBL3594	 Carbonic anhydrase IX 
 16 	 CHEMBL2609	 NAALADase II 
 17 	 CHEMBL3325	 Oligopeptide transporter, kidney isoform 
 18 	 CHEMBL3351190	 Hepatocyte growth factor activator 
 19 	 CHEMBL4506	 NAD-dependent deacetylase sirtuin 1 
 20 	 CHEMBL3736	 Angiotensin-converting enzyme 2 
