 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2007625	 Isocitrate dehydrogenase [NADP] cytoplasmic 
 2 	 CHEMBL2439	 Myeloperoxidase 
 3 	 CHEMBL248	 Leukocyte elastase 
 4 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 5 	 CHEMBL4552	 Peripheral-type benzodiazepine receptor 
 6 	 CHEMBL2039	 Monoamine oxidase B 
 7 	 CHEMBL5048	 Neutral cholesterol ester hydrolase 1 
 8 	 CHEMBL5582	 Hormone-sensitive lipase 
 9 	 CHEMBL4767	 Vesicular acetylcholine transporter 
 10 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 11 	 CHEMBL205	 Carbonic anhydrase II 
 12 	 CHEMBL3371	 Serotonin 6 (5-HT6) receptor 
 13 	 CHEMBL3105	 Poly [ADP-ribose] polymerase-1 
 14 	 CHEMBL221	 Cyclooxygenase-1 
 15 	 CHEMBL249	 Neurokinin 1 receptor 
 16 	 CHEMBL273	 Serotonin 1a (5-HT1a) receptor 
 17 	 CHEMBL339	 Dopamine D2 receptor 
 18 	 CHEMBL2265	 Acyl coenzyme A:cholesterol acyltransferase 
 19 	 CHEMBL268	 Cathepsin K 
 20 	 CHEMBL2085	 Macrophage migration inhibitory factor 
