 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 2 	 CHEMBL1900	 Aldose reductase 
 3 	 CHEMBL4176	 Alpha-L-fucosidase I 
 4 	 CHEMBL2219	 Protein-tyrosine phosphatase LC-PTP 
 5 	 CHEMBL242	 Estrogen receptor beta 
 6 	 CHEMBL5511	 Dual specificity protein phosphatase 6 
 7 	 CHEMBL401	 Glutamate [NMDA] receptor subunit epsilon 3 
 8 	 CHEMBL5485	 D-amino-acid oxidase 
 9 	 CHEMBL205	 Carbonic anhydrase II 
 10 	 CHEMBL5697	 Egl nine homolog 1 
 11 	 CHEMBL261	 Carbonic anhydrase I 
 12 	 CHEMBL3242	 Carbonic anhydrase XII 
 13 	 CHEMBL3594	 Carbonic anhydrase IX 
 14 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 15 	 CHEMBL1865	 Histone deacetylase 6 
 16 	 CHEMBL1937	 Histone deacetylase 2 
 17 	 CHEMBL325	 Histone deacetylase 1 
 18 	 CHEMBL2308	 Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase 
 19 	 CHEMBL3965	 Leucine aminopeptidase 
 20 	 CHEMBL1907	 Aminopeptidase N 
