 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2002	 Inosine-5'-monophosphate dehydrogenase 2 
 2 	 CHEMBL3012	 Phosphodiesterase 7A 
 3 	 CHEMBL1835	 Thromboxane-A synthase 
 4 	 CHEMBL1908	 Cytochrome P450 11B1 
 5 	 CHEMBL2722	 Cytochrome P450 11B2 
 6 	 CHEMBL4716	 Phosphodiesterase 7B 
 7 	 CHEMBL1978	 Cytochrome P450 19A1 
 8 	 CHEMBL2372	 Catechol O-methyltransferase 
 9 	 CHEMBL3959	 Quinone reductase 2 
 10 	 CHEMBL220	 Acetylcholinesterase 
 11 	 CHEMBL205	 Carbonic anhydrase II 
 12 	 CHEMBL4685	 Indoleamine 2,3-dioxygenase 
 13 	 CHEMBL3229	 Anandamide amidohydrolase 
 14 	 CHEMBL3571	 Cannabinoid CB1 receptor 
 15 	 CHEMBL4191	 Monoglyceride lipase 
 16 	 CHEMBL5804	 Toll-like receptor 9 
 17 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 18 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 19 	 CHEMBL2535	 Glucose transporter 
 20 	 CHEMBL1945	 Melatonin receptor 1A 
