 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2034	 Glucocorticoid receptor 
 2 	 CHEMBL4409	 Phosphodiesterase 10A 
 3 	 CHEMBL206	 Estrogen receptor alpha 
 4 	 CHEMBL242	 Estrogen receptor beta 
 5 	 CHEMBL6140	 cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A 
 6 	 CHEMBL3305	 Testis-specific androgen-binding protein 
 7 	 CHEMBL249	 Neurokinin 1 receptor 
 8 	 CHEMBL1741221	 Cysteine protease ATG4B 
 9 	 CHEMBL4426	 Phospholipase A2 group 1B 
 10 	 CHEMBL1978	 Cytochrome P450 19A1 
 11 	 CHEMBL340	 Cytochrome P450 3A4 
 12 	 CHEMBL4425	 Phosphodiesterase 1B 
 13 	 CHEMBL208	 Progesterone receptor 
 14 	 CHEMBL2789	 Estradiol 17-beta-dehydrogenase 2 
 15 	 CHEMBL287	 Sigma opioid receptor 
 16 	 CHEMBL311	 Glutamate [NMDA] receptor subunit epsilon 2 
 17 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 18 	 CHEMBL2275	 Sorbitol dehydrogenase 
 19 	 CHEMBL1871	 Androgen Receptor 
 20 	 CHEMBL5658	 Prostaglandin E synthase 
