 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 2 	 CHEMBL4803	 Nitric-oxide synthase, endothelial 
 3 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 4 	 CHEMBL5221	 Nischarin 
 5 	 CHEMBL264	 Histamine H3 receptor 
 6 	 CHEMBL3759	 Histamine H4 receptor 
 7 	 CHEMBL204	 Thrombin 
 8 	 CHEMBL2131	 Indolethylamine N-methyltransferase 
 9 	 CHEMBL3797	 Serine-protein kinase ATM 
 10 	 CHEMBL5024	 Serine-protein kinase ATR 
 11 	 CHEMBL205	 Carbonic anhydrase II 
 12 	 CHEMBL261	 Carbonic anhydrase I 
 13 	 CHEMBL3242	 Carbonic anhydrase XII 
 14 	 CHEMBL3594	 Carbonic anhydrase IX 
 15 	 CHEMBL2539	 Deoxyhypusine synthase 
 16 	 CHEMBL231	 Histamine H1 receptor 
 17 	 CHEMBL287	 Sigma opioid receptor 
 18 	 CHEMBL2326	 Carbonic anhydrase VII 
 19 	 CHEMBL2885	 Carbonic anhydrase III 
 20 	 CHEMBL3025	 Carbonic anhydrase VI 
