 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL5409	 G-protein coupled bile acid receptor 1 
 2 	 CHEMBL2047	 Bile acid receptor FXR 
 3 	 CHEMBL5287	 Bile acid transporter 
 4 	 CHEMBL2778	 Ileal bile acid transporter 
 5 	 CHEMBL2808	 LXR-alpha 
 6 	 CHEMBL335	 Protein-tyrosine phosphatase 1B 
 7 	 CHEMBL2027	 Niemann-Pick C1-like protein 1 
 8 	 CHEMBL1856	 Steroid 5-alpha-reductase 2 
 9 	 CHEMBL5347	 Glucose-6-phosphate 1-dehydrogenase 
 10 	 CHEMBL1871	 Androgen Receptor 
 11 	 CHEMBL1697668	 Solute carrier organic anion transporter family member 1B1 
 12 	 CHEMBL1977	 Vitamin D receptor 
 13 	 CHEMBL1743121	 Solute carrier organic anion transporter family member 1B3 
 14 	 CHEMBL1787	 Steroid 5-alpha-reductase 1 
 15 	 CHEMBL1741186	 Nuclear receptor ROR-gamma 
 16 	 CHEMBL3746	 11-beta-hydroxysteroid dehydrogenase 2 
 17 	 CHEMBL2933	 Potassium-transporting ATPase alpha chain 2 
 18 	 CHEMBL3072	 Androgen Receptor 
 19 	 CHEMBL242	 Estrogen receptor beta 
 20 	 CHEMBL1914	 Butyrylcholinesterase 
