 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3457	 Kynurenine 3-monooxygenase 
 2 	 CHEMBL1808	 Angiotensin-converting enzyme 
 3 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 4 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 5 	 CHEMBL2787	 Metabotropic glutamate receptor 4 
 6 	 CHEMBL261	 Carbonic anhydrase I 
 7 	 CHEMBL2625	 Angiotensin-converting enzyme 
 8 	 CHEMBL4481	 Nitric oxide synthase, inducible 
 9 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 10 	 CHEMBL3568	 Nitric-oxide synthase, brain 
 11 	 CHEMBL205	 Carbonic anhydrase II 
 12 	 CHEMBL3744	 Glutamate receptor ionotropic kainate 3 
 13 	 CHEMBL2718	 Metabotropic glutamate receptor 8 
 14 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
 15 	 CHEMBL5098	 Glutamate carboxypeptidase II 
 16 	 CHEMBL3510	 Carbonic anhydrase XIV 
 17 	 CHEMBL2851	 Metabotropic glutamate receptor 2 
 18 	 CHEMBL2009	 Glutamate receptor ionotropic, AMPA 1 
 19 	 CHEMBL3242	 Carbonic anhydrase XII 
 20 	 CHEMBL4016	 Glutamate receptor ionotropic, AMPA 2 
