 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1835	 Thromboxane-A synthase 
 2 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 3 	 CHEMBL2243	 Anandamide amidohydrolase 
 4 	 CHEMBL2265	 Acyl coenzyme A:cholesterol acyltransferase 
 5 	 CHEMBL3180	 Carboxylesterase 2 
 6 	 CHEMBL205	 Carbonic anhydrase II 
 7 	 CHEMBL2163175	 Gamma-butyrobetaine dioxygenase 
 8 	 CHEMBL3979	 Peroxisome proliferator-activated receptor delta 
 9 	 CHEMBL402	 HMG-CoA reductase 
 10 	 CHEMBL1947	 Thyroid hormone receptor beta-1 
 11 	 CHEMBL261	 Carbonic anhydrase I 
 12 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 13 	 CHEMBL3229	 Anandamide amidohydrolase 
 14 	 CHEMBL230	 Cyclooxygenase-2 
 15 	 CHEMBL3594	 Carbonic anhydrase IX 
 16 	 CHEMBL3242	 Carbonic anhydrase XII 
 17 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 18 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 19 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 20 	 CHEMBL3419	 Carboxypeptidase B2 isoform A 
