 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4302	 P-glycoprotein 1 
 2 	 CHEMBL2231	 Cytochrome P450 1A1 
 3 	 CHEMBL3356	 Cytochrome P450 1A2 
 4 	 CHEMBL4878	 Cytochrome P450 1B1 
 5 	 CHEMBL2622	 Aldose reductase 
 6 	 CHEMBL242	 Estrogen receptor beta 
 7 	 CHEMBL1871	 Androgen Receptor 
 8 	 CHEMBL206	 Estrogen receptor alpha 
 9 	 CHEMBL318	 Adenosine A1 receptor 
 10 	 CHEMBL5393	 ATP-binding cassette sub-family G member 2 
 11 	 CHEMBL1929	 Xanthine dehydrogenase 
 12 	 CHEMBL6164	 Tankyrase-1 
 13 	 CHEMBL3242	 Carbonic anhydrase XII 
 14 	 CHEMBL302	 Adenosine A2a receptor 
 15 	 CHEMBL2326	 Carbonic anhydrase VII 
 16 	 CHEMBL1978	 Cytochrome P450 19A1 
 17 	 CHEMBL3729	 Carbonic anhydrase IV 
 18 	 CHEMBL1951	 Monoamine oxidase A 
 19 	 CHEMBL3004	 Multidrug resistance-associated protein 1 
 20 	 CHEMBL338	 Dopamine transporter 
