 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1808	 Angiotensin-converting enzyme 
 2 	 CHEMBL3785	 Hydroxycarboxylic acid receptor 2 
 3 	 CHEMBL1938210	 Lysine-specific demethylase 2A 
 4 	 CHEMBL1743125	 Solute carrier family 15 member 2 
 5 	 CHEMBL261	 Carbonic anhydrase I 
 6 	 CHEMBL3594	 Carbonic anhydrase IX 
 7 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 8 	 CHEMBL1907	 Aminopeptidase N 
 9 	 CHEMBL3965	 Leucine aminopeptidase 
 10 	 CHEMBL3561	 GABA receptor rho-1 subunit 
 11 	 CHEMBL296	 GABA receptor gamma-1 subunit 
 12 	 CHEMBL5697	 Egl nine homolog 1 
 13 	 CHEMBL1777665	 Solute carrier family 22 member 6 
 14 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 15 	 CHEMBL3439	 Aminopeptidase A 
 16 	 CHEMBL1293226	 Lysine-specific demethylase 4D-like 
 17 	 CHEMBL2163176	 Lysine-specific demethylase 5C 
 18 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 19 	 CHEMBL2009	 Glutamate receptor ionotropic, AMPA 1 
 20 	 CHEMBL256	 Adenosine A3 receptor 
