 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
 2 	 CHEMBL2409	 Epoxide hydratase 
 3 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 4 	 CHEMBL2243	 Anandamide amidohydrolase 
 5 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 6 	 CHEMBL3571	 Cannabinoid CB1 receptor 
 7 	 CHEMBL2069	 Thromboxane A2 receptor 
 8 	 CHEMBL3229	 Anandamide amidohydrolase 
 9 	 CHEMBL215	 Arachidonate 5-lipoxygenase 
 10 	 CHEMBL3979	 Peroxisome proliferator-activated receptor delta 
 11 	 CHEMBL218	 Cannabinoid CB1 receptor 
 12 	 CHEMBL1835	 Thromboxane-A synthase 
 13 	 CHEMBL1628461	 Oxoeicosanoid receptor 1 
 14 	 CHEMBL3911	 Leukotriene B4 receptor 1 
 15 	 CHEMBL253	 Cannabinoid CB2 receptor 
 16 	 CHEMBL4794	 Vanilloid receptor 
 17 	 CHEMBL3250	 Lysophosphatidic acid receptor Edg-7 
 18 	 CHEMBL2265	 Acyl coenzyme A:cholesterol acyltransferase 
 19 	 CHEMBL1836	 Prostanoid EP4 receptor 
 20 	 CHEMBL4333	 Sphingosine 1-phosphate receptor Edg-1 
