 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL3229	 Anandamide amidohydrolase 
 2 	 CHEMBL220	 Acetylcholinesterase 
 3 	 CHEMBL2243	 Anandamide amidohydrolase 
 4 	 CHEMBL3571	 Cannabinoid CB1 receptor 
 5 	 CHEMBL4794	 Vanilloid receptor 
 6 	 CHEMBL3474	 Phospholipase A2 group IIA 
 7 	 CHEMBL4426	 Phospholipase A2 group 1B 
 8 	 CHEMBL218	 Cannabinoid CB1 receptor 
 9 	 CHEMBL239	 Peroxisome proliferator-activated receptor alpha 
 10 	 CHEMBL5652	 Glucose-dependent insulinotropic receptor 
 11 	 CHEMBL3979	 Peroxisome proliferator-activated receptor delta 
 12 	 CHEMBL3023	 Sphingosine kinase 2 
 13 	 CHEMBL4394	 Sphingosine kinase 1 
 14 	 CHEMBL6089	 Ubiquitin-conjugating enzyme E2 N 
 15 	 CHEMBL4958	 Dynamin-1 
 16 	 CHEMBL253	 Cannabinoid CB2 receptor 
 17 	 CHEMBL402	 HMG-CoA reductase 
 18 	 CHEMBL3344	 Fatty acid binding protein muscle 
 19 	 CHEMBL2083	 Fatty acid binding protein adipocyte 
 20 	 CHEMBL235	 Peroxisome proliferator-activated receptor gamma 
