 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL2635	 Dual specificity protein phosphatase 3 
 2 	 CHEMBL3864	 Protein-tyrosine phosphatase 2C 
 3 	 CHEMBL330	 Glutamate (NMDA) receptor subunit zeta 1 
 4 	 CHEMBL3526	 Muscle glycogen phosphorylase 
 5 	 CHEMBL2721	 Excitatory amino acid transporter 3 
 6 	 CHEMBL4973	 Excitatory amino acid transporter 2 
 7 	 CHEMBL205	 Carbonic anhydrase II 
 8 	 CHEMBL261	 Carbonic anhydrase I 
 9 	 CHEMBL3242	 Carbonic anhydrase XII 
 10 	 CHEMBL3594	 Carbonic anhydrase IX 
 11 	 CHEMBL5697	 Egl nine homolog 1 
 12 	 CHEMBL1777665	 Solute carrier family 22 member 6 
 13 	 CHEMBL1903	 GABA transporter 1 
 14 	 CHEMBL256	 Adenosine A3 receptor 
 15 	 CHEMBL4054	 GABA transporter 1 
 16 	 CHEMBL2971	 Tyrosine-protein kinase JAK2 
 17 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 18 	 CHEMBL3503	 Glutamate receptor ionotropic, AMPA 2 
 19 	 CHEMBL3504	 Glutamate receptor ionotropic, AMPA 3 
 20 	 CHEMBL3753	 Glutamate receptor ionotropic, AMPA 1 
