 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL4462	 NAD-dependent deacetylase sirtuin 2 
 2 	 CHEMBL1978	 Cytochrome P450 19A1 
 3 	 CHEMBL4552	 Peripheral-type benzodiazepine receptor 
 4 	 CHEMBL3859	 Cytochrome P450 19A1 
 5 	 CHEMBL1293274	 Eukaryotic translation initiation factor 4H 
 6 	 CHEMBL1293286	 Polyadenylate-binding protein 1 
 7 	 CHEMBL3762	 Voltage-gated L-type calcium channel alpha-1C subunit 
 8 	 CHEMBL2104	 P2X purinoceptor 4 
 9 	 CHEMBL1914	 Butyrylcholinesterase 
 10 	 CHEMBL275	 Phosphodiesterase 4B 
 11 	 CHEMBL2808	 LXR-alpha 
 12 	 CHEMBL4234	 Estradiol 17-beta-dehydrogenase 3 
 13 	 CHEMBL3012	 Phosphodiesterase 7A 
 14 	 CHEMBL5162	 Neuropeptide S receptor 
 15 	 CHEMBL221	 Cyclooxygenase-1 
 16 	 CHEMBL230	 Cyclooxygenase-2 
 17 	 CHEMBL238	 Dopamine transporter 
 18 	 CHEMBL312	 Arachidonate 5-lipoxygenase 
 19 	 CHEMBL2722	 Cytochrome P450 11B2 
 20 	 CHEMBL260	 MAP kinase p38 alpha 
