 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL5697	 Egl nine homolog 1 
 2 	 CHEMBL205	 Carbonic anhydrase II 
 3 	 CHEMBL261	 Carbonic anhydrase I 
 4 	 CHEMBL3242	 Carbonic anhydrase XII 
 5 	 CHEMBL3594	 Carbonic anhydrase IX 
 6 	 CHEMBL1938209	 Lysine-specific demethylase 3A 
 7 	 CHEMBL2163176	 Lysine-specific demethylase 5C 
 8 	 CHEMBL3028	 Hypoxia-inducible factor prolyl hydroxylase 1 
 9 	 CHEMBL2721	 Excitatory amino acid transporter 3 
 10 	 CHEMBL4973	 Excitatory amino acid transporter 2 
 11 	 CHEMBL326	 Alpha-1d adrenergic receptor 
 12 	 CHEMBL1892	 Glutamate carboxypeptidase II 
 13 	 CHEMBL402	 HMG-CoA reductase 
 14 	 CHEMBL1918	 Glutamate receptor ionotropic kainate 1 
 15 	 CHEMBL3683	 Glutamate receptor ionotropic kainate 2 
 16 	 CHEMBL3772	 Metabotropic glutamate receptor 1 
 17 	 CHEMBL5137	 Metabotropic glutamate receptor 2 
 18 	 CHEMBL1641347	 Solute carrier family 22 member 6 
 19 	 CHEMBL2919	 Glutamate receptor ionotropic kainate 1 
 20 	 CHEMBL3607	 Glutamate receptor ionotropic kainate 2 
