 Rank 	 ChEMBL ID 	 Common name 
 1 	 CHEMBL1808	 Angiotensin-converting enzyme 
 2 	 CHEMBL3976	 Dipeptidyl peptidase II 
 3 	 CHEMBL1944	 Neprilysin 
 4 	 CHEMBL3437	 Amine oxidase, copper containing 
 5 	 CHEMBL1743125	 Solute carrier family 15 member 2 
 6 	 CHEMBL268	 Cathepsin K 
 7 	 CHEMBL3369	 Neprilysin 
 8 	 CHEMBL1777665	 Solute carrier family 22 member 6 
 9 	 CHEMBL5697	 Egl nine homolog 1 
 10 	 CHEMBL3736	 Angiotensin-converting enzyme 2 
 11 	 CHEMBL296	 GABA receptor gamma-1 subunit 
 12 	 CHEMBL1293226	 Lysine-specific demethylase 4D-like 
 13 	 CHEMBL1938210	 Lysine-specific demethylase 2A 
 14 	 CHEMBL2163176	 Lysine-specific demethylase 5C 
 15 	 CHEMBL3325	 Oligopeptide transporter, kidney isoform 
 16 	 CHEMBL2635	 Dual specificity protein phosphatase 3 
 17 	 CHEMBL3864	 Protein-tyrosine phosphatase 2C 
 18 	 CHEMBL1903	 GABA transporter 1 
 19 	 CHEMBL341	 GABA receptor alpha-2 subunit 
 20 	 CHEMBL3561	 GABA receptor rho-1 subunit 
